r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
5.616,-0.0674737407537774,-0.0675737407537774,-0.0673737407537774,-0.226310868353447,-0.226410868353447,-0.226210868353447
5.617,-0.0674537064386358,-0.0675537064386358,-0.0673537064386358,-0.226303321995066,-0.226403321995066,-0.226203321995066
5.618,-0.0674336203847837,-0.0675336203847837,-0.0673336203847837,-0.226295761933311,-0.226395761933311,-0.226195761933311
5.619,-0.0674134824935582,-0.0675134824935582,-0.0673134824935582,-0.226288187348342,-0.226388187348342,-0.226188187348342
5.62,-0.067393292614941,-0.067493292614941,-0.067293292614941,-0.226280599179375,-0.226380599179375,-0.226180599179375
5.621,-0.0673730492696977,-0.0674730492696977,-0.0672730492696977,-0.226272997423949,-0.226372997423949,-0.226172997423949
5.622,-0.0673527537838353,-0.0674527537838353,-0.0672527537838353,-0.226265382079616,-0.226365382079616,-0.226165382079616
5.623,-0.0673324060574069,-0.0674324060574069,-0.0672324060574069,-0.22625775314394,-0.22635775314394,-0.226157753143939
5.624,-0.0673120059901463,-0.0674120059901463,-0.0672120059901463,-0.226250110614494,-0.226350110614494,-0.226150110614494
5.625,-0.0672915534814667,-0.0673915534814667,-0.0671915534814667,-0.226242454488865,-0.226342454488865,-0.226142454488865
5.626,-0.0672710484304594,-0.0673710484304594,-0.0671710484304594,-0.226234784764651,-0.226334784764651,-0.226134784764651
5.627,-0.0672504907358919,-0.0673504907358919,-0.0671504907358919,-0.226227101439456,-0.226327101439456,-0.226127101439456
5.628,-0.0672298799358357,-0.0673298799358357,-0.0671298799358357,-0.226219404510889,-0.226319404510889,-0.226119404510889
5.629,-0.0672092151434462,-0.0673092151434462,-0.0671092151434462,-0.226211693976586,-0.226311693976586,-0.226111693976586
5.63,-0.0671884973963238,-0.0672884973963238,-0.0670884973963238,-0.226203969834191,-0.226303969834191,-0.226103969834191
5.631,-0.0671677265918998,-0.0672677265918998,-0.0670677265918998,-0.226196232081344,-0.226296232081344,-0.226096232081344
5.632,-0.0671469026272738,-0.0672469026272738,-0.0670469026272738,-0.226188480715702,-0.226288480715702,-0.226088480715702
5.633,-0.0671260253992117,-0.0672260253992117,-0.0670260253992117,-0.226180714580217,-0.226280714580217,-0.226080714580217
5.634,-0.0671050948041445,-0.0672050948041445,-0.0670050948041445,-0.226172934805028,-0.226272934805028,-0.226072934805028
5.635,-0.0670841107381661,-0.0671841107381661,-0.0669841107381661,-0.226165141402355,-0.226265141402355,-0.226065141402355
5.636,-0.067063072417602,-0.067163072417602,-0.066963072417602,-0.226157334369883,-0.226257334369883,-0.226057334369883
5.637,-0.0670419795667158,-0.0671419795667158,-0.0669419795667158,-0.22614951370531,-0.226249513705309,-0.226049513705309
5.638,-0.0670208329254967,-0.0671208329254967,-0.0669208329254967,-0.226141679406345,-0.226241679406345,-0.226041679406345
5.639,-0.066999632388648,-0.067099632388648,-0.066899632388648,-0.226133831470704,-0.226233831470704,-0.226033831470704
5.64,-0.0669783778505275,-0.0670783778505275,-0.0668783778505275,-0.226125969896107,-0.226225969896107,-0.226025969896107
5.641,-0.0669570692051456,-0.0670570692051456,-0.0668570692051456,-0.226118094680288,-0.226218094680288,-0.226018094680288
5.642,-0.0669357063461639,-0.0670357063461639,-0.0668357063461639,-0.226110205820994,-0.226210205820994,-0.226010205820994
5.643,-0.0669142891668932,-0.0670142891668932,-0.0668142891668932,-0.226102303315987,-0.226202303315987,-0.226002303315987
5.644,-0.0668928165516823,-0.0669928165516823,-0.0667928165516823,-0.226094387163041,-0.226194387163041,-0.225994387163041
5.645,-0.0668712888553671,-0.0669712888553671,-0.0667712888553671,-0.226086457359945,-0.226186457359945,-0.225986457359945
5.646,-0.0668497065107527,-0.0669497065107527,-0.0667497065107527,-0.226078513026737,-0.226178513026737,-0.225978513026737
5.647,-0.0668280694097015,-0.0669280694097015,-0.0667280694097015,-0.22607055465574,-0.22617055465574,-0.22597055465574
5.648,-0.0668063774437162,-0.0669063774437162,-0.0667063774437162,-0.226062582620035,-0.226162582620035,-0.225962582620035
5.649,-0.0667846305039374,-0.0668846305039374,-0.0666846305039374,-0.226054596917431,-0.226154596917431,-0.225954596917431
5.65,-0.0667628284811425,-0.0668628284811425,-0.0666628284811425,-0.226046597545735,-0.226146597545735,-0.225946597545734
5.651,-0.0667409712657432,-0.0668409712657432,-0.0666409712657432,-0.226038584502778,-0.226138584502778,-0.225938584502778
5.652,-0.0667190573994635,-0.0668190573994635,-0.0666190573994635,-0.226030557786401,-0.226130557786401,-0.225930557786401
5.653,-0.0666970878879632,-0.0667970878879632,-0.0665970878879632,-0.226022517394452,-0.226122517394452,-0.225922517394452
5.654,-0.0666750628469012,-0.0667750628469012,-0.0665750628469012,-0.226014463324801,-0.226114463324801,-0.225914463324801
5.655,-0.0666529821651799,-0.0667529821651799,-0.0665529821651799,-0.226006395575332,-0.226106395575332,-0.225906395575332
5.656,-0.0666308457313268,-0.0667308457313268,-0.0665308457313268,-0.225998314143922,-0.226098314143922,-0.225898314143922
5.657,-0.0666086534334921,-0.0667086534334921,-0.0665086534334921,-0.225990219028462,-0.226090219028462,-0.225890219028462
5.658,-0.0665864051594473,-0.0666864051594473,-0.0664864051594473,-0.225982110064129,-0.22608211006413,-0.22588211006413
5.659,-0.066564100698516,-0.066664100698516,-0.066464100698516,-0.225973986234727,-0.226073986234727,-0.225873986234726
5.66,-0.0665417385329088,-0.0666417385329088,-0.0664417385329088,-0.225965848706852,-0.226065848706852,-0.225865848706852
5.661,-0.0665193200459923,-0.0666193200459923,-0.0664193200459923,-0.225957697478421,-0.226057697478421,-0.225857697478421
5.662,-0.0664968451239721,-0.0665968451239721,-0.0663968451239721,-0.225949532547379,-0.226049532547379,-0.225849532547379
5.663,-0.066474313652665,-0.066574313652665,-0.066374313652665,-0.225941353911675,-0.226041353911675,-0.225841353911675
5.664,-0.0664517255174962,-0.0665517255174962,-0.0663517255174962,-0.22593316156927,-0.22603316156927,-0.22583316156927
5.665,-0.0664290806034981,-0.0665290806034981,-0.0663290806034981,-0.225924955518133,-0.226024955518133,-0.225824955518133
5.666,-0.0664063787953076,-0.0665063787953076,-0.0663063787953076,-0.225916735756247,-0.226016735756247,-0.225816735756247
5.667,-0.0663836195439713,-0.0664836195439713,-0.0662836195439713,-0.225908502281612,-0.226008502281612,-0.225808502281612
5.668,-0.0663608019718097,-0.0664608019718097,-0.0662608019718097,-0.225900255092227,-0.226000255092227,-0.225800255092227
5.669,-0.0663379271506798,-0.0664379271506798,-0.0662379271506798,-0.22589199418613,-0.22599199418613,-0.22579199418613
5.67,-0.0663149949635851,-0.0664149949635851,-0.0662149949635851,-0.225883719349237,-0.225983719349237,-0.225783719349237
5.671,-0.0662920052931232,-0.0663920052931232,-0.0661920052931232,-0.225875429583089,-0.225975429583089,-0.225775429583089
5.672,-0.0662689580214834,-0.0663689580214834,-0.0661689580214834,-0.225867126085912,-0.225967126085912,-0.225767126085911
5.673,-0.0662458530304444,-0.0663458530304444,-0.0661458530304444,-0.225858808855759,-0.225958808855759,-0.225758808855759
5.674,-0.0662226902013726,-0.0663226902013726,-0.0661226902013726,-0.225850477890688,-0.225950477890688,-0.225750477890688
5.675,-0.0661994686357731,-0.0662994686357731,-0.0660994686357731,-0.225842133188769,-0.225942133188769,-0.225742133188769
5.676,-0.0661761881174116,-0.0662761881174116,-0.0660761881174116,-0.22583377474809,-0.22593377474809,-0.22573377474809
5.677,-0.0661528493961429,-0.0662528493961429,-0.0660528493961429,-0.225825402566754,-0.225925402566754,-0.225725402566754
5.678,-0.0661294523516282,-0.0662294523516282,-0.0660294523516282,-0.225817016642872,-0.225917016642872,-0.225717016642872
5.679,-0.0661059968631047,-0.0662059968631047,-0.0660059968631047,-0.225808616974554,-0.225908616974554,-0.225708616974554
5.68,-0.0660824828093833,-0.0661824828093833,-0.0659824828093833,-0.225800203559941,-0.225900203559941,-0.225700203559941
5.681,-0.0660589100688462,-0.0661589100688462,-0.0659589100688462,-0.225791776397189,-0.225891776397188,-0.225691776397189
5.682,-0.066035278519445,-0.066135278519445,-0.065935278519445,-0.225783334432418,-0.225883334432418,-0.225683334432418
5.683,-0.0660115869013911,-0.0661115869013911,-0.0659115869013911,-0.225774878263505,-0.225874878263505,-0.225674878263505
5.684,-0.0659878356821457,-0.0660878356821457,-0.0658878356821457,-0.225766408332283,-0.225866408332283,-0.225666408332283
5.685,-0.065964025278616,-0.066064025278616,-0.065864025278616,-0.225757924636912,-0.225857924636912,-0.225657924636912
5.686,-0.0659401555669721,-0.0660401555669721,-0.0658401555669721,-0.225749427175594,-0.225849427175594,-0.225649427175594
5.687,-0.0659162264229413,-0.0660162264229413,-0.0658162264229413,-0.225740915946535,-0.225840915946534,-0.225640915946535
5.688,-0.0658922377218053,-0.0659922377218053,-0.0657922377218053,-0.225732390947946,-0.225832390947946,-0.225632390947946
5.689,-0.065868189338398,-0.065968189338398,-0.065768189338398,-0.225723852178053,-0.225823852178053,-0.225623852178053
5.69,-0.065844081147103,-0.065944081147103,-0.065744081147103,-0.225715299635089,-0.225815299635089,-0.225615299635089
5.691,-0.0658199115145706,-0.0659199115145706,-0.0657199115145706,-0.225706733317309,-0.225806733317309,-0.225606733317309
5.692,-0.0657956816151751,-0.0658956816151751,-0.0656956816151751,-0.225698153222996,-0.225798153222996,-0.225598153222996
5.693,-0.0657713915214515,-0.0658713915214515,-0.0656713915214515,-0.225689558222653,-0.225789558222653,-0.225589558222653
5.694,-0.0657470411059213,-0.0658470411059213,-0.0656470411059213,-0.225680948988396,-0.225780948988396,-0.225580948988396
5.695,-0.0657226302406429,-0.0658226302406429,-0.0656226302406429,-0.225672325963571,-0.225772325963571,-0.225572325963571
5.696,-0.0656981587972091,-0.0657981587972091,-0.0655981587972091,-0.225663689146456,-0.225763689146456,-0.225563689146456
5.697,-0.065673626646744,-0.065773626646744,-0.065573626646744,-0.225655038535372,-0.225755038535372,-0.225555038535372
5.698,-0.0656490335069437,-0.0657490335069437,-0.0655490335069437,-0.225646374128645,-0.225746374128645,-0.225546374128645
5.699,-0.0656243778169546,-0.0657243778169546,-0.0655243778169546,-0.225637695924601,-0.225737695924601,-0.225537695924601
5.7,-0.0655996610234356,-0.0656996610234356,-0.0654996610234356,-0.225629003921582,-0.225729003921582,-0.225529003921582
5.701,-0.0655748829955742,-0.0656748829955742,-0.0654748829955742,-0.225620298117962,-0.225720298117962,-0.225520298117962
5.702,-0.065550043602076,-0.065650043602076,-0.065450043602076,-0.225611578512128,-0.225711578512128,-0.225511578512128
5.703,-0.0655251427111619,-0.0656251427111619,-0.0654251427111619,-0.225602844873899,-0.225702844873899,-0.225502844873899
5.704,-0.0655001801905656,-0.0656001801905656,-0.0654001801905656,-0.225594096006684,-0.225694096006684,-0.225494096006684
5.705,-0.0654751559075304,-0.0655751559075304,-0.0653751559075304,-0.225585333323334,-0.225685333323334,-0.225485333323334
5.706,-0.0654500692110442,-0.0655500692110442,-0.0653500692110442,-0.225576556822252,-0.225676556822252,-0.225476556822252
5.707,-0.0654249192348979,-0.0655249192348979,-0.0653249192348979,-0.225567766501859,-0.225667766501859,-0.225467766501859
5.708,-0.0653997070878231,-0.0654997070878231,-0.0652997070878231,-0.225558962360588,-0.225658962360588,-0.225458962360588
5.709,-0.0653744326350362,-0.0654744326350362,-0.0652744326350362,-0.225550144396886,-0.225650144396886,-0.225450144396886
5.71,-0.0653490957412488,-0.0654490957412488,-0.0652490957412488,-0.225541312609221,-0.22564131260922,-0.225441312609221
5.711,-0.0653236962706648,-0.0654236962706648,-0.0652236962706648,-0.22553246699607,-0.22563246699607,-0.22543246699607
5.712,-0.0652982340869782,-0.0653982340869782,-0.0651982340869782,-0.225523607555915,-0.225623607555915,-0.225423607555915
5.713,-0.0652727090533693,-0.0653727090533693,-0.0651727090533693,-0.225514734287268,-0.225614734287268,-0.225414734287268
5.714,-0.0652471201370773,-0.0653471201370773,-0.0651471201370773,-0.225505845590403,-0.225605845590403,-0.225405845590403
5.715,-0.0652214671910958,-0.0653214671910958,-0.0651214671910958,-0.225496942926647,-0.225596942926647,-0.225396942926646
5.716,-0.0651957509741468,-0.0652957509741468,-0.0650957509741468,-0.225488026420628,-0.225588026420628,-0.225388026420628
5.717,-0.0651699713472871,-0.0652699713472871,-0.0650699713472871,-0.225479096070892,-0.225579096070892,-0.225379096070892
5.718,-0.0651441281710449,-0.0652441281710449,-0.0650441281710449,-0.225470151875981,-0.225570151875981,-0.225370151875981
5.719,-0.0651182213054167,-0.0652182213054167,-0.0650182213054167,-0.225461193834452,-0.225561193834452,-0.225361193834452
5.72,-0.0650922506098642,-0.0651922506098642,-0.0649922506098642,-0.225452221944882,-0.225552221944882,-0.225352221944882
5.721,-0.0650662159433109,-0.0651662159433109,-0.0649662159433109,-0.22544323620587,-0.22554323620587,-0.22534323620587
5.722,-0.0650401158775971,-0.0651401158775971,-0.0649401158775971,-0.225434236616032,-0.225534236616032,-0.225334236616032
5.723,-0.065013951010614,-0.065113951010614,-0.064913951010614,-0.225425223094675,-0.225525223094675,-0.225325223094675
5.724,-0.0649877217384272,-0.0650877217384272,-0.0648877217384272,-0.225416194000635,-0.225516194000635,-0.225316194000635
5.725,-0.0649614279177343,-0.0650614279177343,-0.0648614279177343,-0.225407151042114,-0.225507151042114,-0.225307151042114
5.726,-0.0649350694046785,-0.0650350694046785,-0.0648350694046785,-0.22539809421775,-0.22549809421775,-0.22529809421775
5.727,-0.0649086460548452,-0.0650086460548452,-0.0648086460548452,-0.225389023526194,-0.225489023526194,-0.225289023526194
5.728,-0.0648821577232591,-0.0649821577232591,-0.0647821577232591,-0.225379938966113,-0.225479938966113,-0.225279938966113
5.729,-0.0648556042643804,-0.0649556042643804,-0.0647556042643804,-0.225370840536198,-0.225470840536199,-0.225270840536199
5.73,-0.0648289838403517,-0.0649289838403517,-0.0647289838403517,-0.225361728235152,-0.225461728235152,-0.225261728235152
5.731,-0.0648022978208643,-0.0649022978208643,-0.0647022978208643,-0.225352602061678,-0.225452602061678,-0.225252602061678
5.732,-0.0647755462260826,-0.0648755462260826,-0.0646755462260826,-0.225343462014504,-0.225443462014504,-0.225243462014504
5.733,-0.0647487289081314,-0.0648487289081314,-0.0646487289081314,-0.225334307231638,-0.225434307231638,-0.225234307231638
5.734,-0.0647218457185537,-0.0648218457185537,-0.0646218457185537,-0.225325137558939,-0.225425137558939,-0.225225137558939
5.735,-0.0646948965083072,-0.0647948965083072,-0.0645948965083072,-0.225315953999038,-0.225415953999038,-0.225215953999038
5.736,-0.064667881127761,-0.064767881127761,-0.064567881127761,-0.225306756550688,-0.225406756550688,-0.225206756550688
5.737,-0.0646407992091396,-0.0647407992091396,-0.0645407992091396,-0.225297545212675,-0.225397545212675,-0.225197545212675
5.738,-0.064613649142554,-0.064713649142554,-0.064513649142554,-0.225288319983785,-0.225388319983785,-0.225188319983784
5.739,-0.0645864324450291,-0.0646864324450291,-0.0644864324450291,-0.225279080862822,-0.225379080862821,-0.225179080862822
5.74,-0.0645591489644964,-0.0646591489644964,-0.0644591489644964,-0.225269827848621,-0.225369827848622,-0.225169827848621
5.741,-0.0645317985482801,-0.0646317985482801,-0.0644317985482801,-0.225260560940021,-0.22536056094002,-0.22516056094002
5.742,-0.0645043810430936,-0.0646043810430936,-0.0644043810430936,-0.225251279843657,-0.225351279843657,-0.225151279843657
5.743,-0.0644768962950355,-0.0645768962950355,-0.0643768962950355,-0.225241983200521,-0.225341983200521,-0.225141983200521
5.744,-0.0644493441495859,-0.0645493441495859,-0.0643493441495859,-0.225232672649599,-0.225332672649599,-0.225132672649599
5.745,-0.0644217238347123,-0.0645217238347123,-0.0643217238347123,-0.225223348189756,-0.225323348189756,-0.225123348189755
5.746,-0.0643940344981234,-0.0644940344981234,-0.0642940344981234,-0.225214009819893,-0.225314009819893,-0.225114009819893
5.747,-0.0643662772883831,-0.0644662772883831,-0.0642662772883831,-0.225204657538912,-0.225304657538912,-0.225104657538912
5.748,-0.0643384520484104,-0.0644384520484104,-0.0642384520484104,-0.225195291345727,-0.225295291345727,-0.225095291345727
5.749,-0.0643105586204859,-0.0644105586204859,-0.0642105586204859,-0.225185911239277,-0.225285911239277,-0.225085911239277
5.75,-0.0642825968462476,-0.0643825968462476,-0.0641825968462476,-0.225176517218506,-0.225276517218506,-0.225076517218506
5.751,-0.0642545665666879,-0.0643545665666879,-0.0641545665666879,-0.225167109098728,-0.225267109098728,-0.225067109098728
5.752,-0.0642264676221484,-0.0643264676221484,-0.0641264676221484,-0.225157685234483,-0.225257685234483,-0.225057685234483
5.753,-0.0641982988210531,-0.0642982988210531,-0.0640982988210531,-0.225148247442669,-0.225248247442669,-0.225048247442669
5.754,-0.0641700600972972,-0.0642700600972972,-0.0640700600972972,-0.22513879572229,-0.22523879572229,-0.22503879572229
5.755,-0.0641417522169066,-0.0642417522169066,-0.0640417522169066,-0.22512933007234,-0.22522933007234,-0.22502933007234
5.756,-0.0641133750175294,-0.0642133750175294,-0.0640133750175294,-0.225119850491835,-0.225219850491836,-0.225019850491835
5.757,-0.0640849283361422,-0.0641849283361422,-0.0639849283361422,-0.22511035697982,-0.22521035697982,-0.22501035697982
5.758,-0.0640564120090458,-0.0641564120090458,-0.0639564120090458,-0.225100849535345,-0.225200849535345,-0.225000849535345
5.759,-0.0640278258718612,-0.0641278258718612,-0.0639278258718612,-0.225091328157467,-0.225191328157467,-0.224991328157467
5.76,-0.0639991697595248,-0.0640991697595248,-0.0638991697595248,-0.225081792298395,-0.225181792298395,-0.224981792298395
5.761,-0.0639704420448524,-0.0640704420448524,-0.0638704420448524,-0.225072240968161,-0.225172240968161,-0.224972240968161
5.762,-0.0639416434779522,-0.0640416434779522,-0.0638416434779522,-0.225062675691412,-0.225162675691412,-0.224962675691412
5.763,-0.0639127744275206,-0.0640127744275206,-0.0638127744275206,-0.225053096467268,-0.225153096467268,-0.224953096467268
5.764,-0.0638838347256585,-0.0639838347256585,-0.0637838347256585,-0.225043503294853,-0.225143503294852,-0.224943503294853
5.765,-0.0638548242037599,-0.0639548242037599,-0.0637548242037599,-0.2250338961733,-0.225133896173301,-0.224933896173301
5.766,-0.0638257426925071,-0.0639257426925071,-0.0637257426925071,-0.225024275101761,-0.225124275101761,-0.224924275101761
5.767,-0.0637965900218663,-0.0638965900218663,-0.0636965900218663,-0.2250146400794,-0.2251146400794,-0.2249146400794
5.768,-0.0637673660210828,-0.0638673660210828,-0.0636673660210828,-0.22500499110541,-0.22510499110541,-0.22490499110541
5.769,-0.0637380686104666,-0.0638380686104666,-0.0636380686104666,-0.224995326785077,-0.225095326785077,-0.224895326785077
5.77,-0.0637086993879031,-0.0638086993879031,-0.0636086993879031,-0.224985647749954,-0.225085647749954,-0.224885647749954
5.771,-0.0636792583092031,-0.0637792583092031,-0.0635792583092031,-0.224975954750238,-0.225075954750238,-0.224875954750238
5.772,-0.0636497452006244,-0.0637497452006244,-0.0635497452006244,-0.224966247785157,-0.225066247785157,-0.224866247785157
5.773,-0.0636201598876793,-0.0637201598876793,-0.0635201598876793,-0.224956526853952,-0.225056526853952,-0.224856526853952
5.774,-0.0635905021951302,-0.0636905021951302,-0.0634905021951302,-0.224946791955888,-0.225046791955888,-0.224846791955888
5.775,-0.0635607719469845,-0.0636607719469845,-0.0634607719469845,-0.224937043090248,-0.225037043090248,-0.224837043090248
5.776,-0.0635309686721627,-0.0636309686721627,-0.0634309686721627,-0.224927280256315,-0.225027280256315,-0.224827280256315
5.777,-0.0635010907036591,-0.0636010907036591,-0.0634010907036591,-0.224917502935347,-0.225017502935347,-0.224817502935347
5.778,-0.0634711396373671,-0.0635711396373671,-0.0633711396373671,-0.224907709943727,-0.225007709943727,-0.224807709943727
5.779,-0.0634411152941638,-0.0635411152941638,-0.0633411152941638,-0.224897902970986,-0.224997902970986,-0.224797902970986
5.78,-0.0634110174941454,-0.0635110174941454,-0.0633110174941454,-0.224888082016452,-0.224988082016452,-0.224788082016452
5.781,-0.063380846056622,-0.063480846056622,-0.063280846056622,-0.224878247079479,-0.224978247079479,-0.224778247079479
5.782,-0.0633506008001122,-0.0634506008001122,-0.0632506008001122,-0.224868398159432,-0.224968398159432,-0.224768398159432
5.783,-0.0633202815423378,-0.0634202815423378,-0.0632202815423378,-0.224858535255697,-0.224958535255697,-0.224758535255697
5.784,-0.0632898873658366,-0.0633898873658366,-0.0631898873658366,-0.224848658367687,-0.224948658367687,-0.224748658367687
5.785,-0.0632594174347248,-0.0633594174347248,-0.0631594174347248,-0.224838767484467,-0.224938767484467,-0.224738767484467
5.786,-0.0632288729406951,-0.0633288729406951,-0.0631288729406951,-0.224828860342319,-0.224928860342319,-0.224728860342319
5.787,-0.063198253698165,-0.063298253698165,-0.063098253698165,-0.224818939203184,-0.224918939203184,-0.224718939203184
5.788,-0.0631675595207275,-0.0632675595207275,-0.0630675595207275,-0.224809004066516,-0.224909004066516,-0.224709004066516
5.789,-0.0631367902211454,-0.0632367902211454,-0.0630367902211454,-0.224799054931765,-0.224899054931765,-0.224699054931765
5.79,-0.0631059456113454,-0.0632059456113454,-0.0630059456113454,-0.22478909179841,-0.22488909179841,-0.22468909179841
5.791,-0.0630750255024127,-0.0631750255024127,-0.0629750255024127,-0.224779114665953,-0.224879114665953,-0.224679114665953
5.792,-0.0630440285123125,-0.0631440285123125,-0.0629440285123125,-0.224769123533902,-0.224869123533902,-0.224669123533902
5.793,-0.0630129546700095,-0.0631129546700095,-0.0629129546700095,-0.224759118401787,-0.224859118401787,-0.224659118401787
5.794,-0.0629818047463655,-0.0630818047463655,-0.0628818047463655,-0.224749097040037,-0.224849097040037,-0.224649097040037
5.795,-0.0629505785489738,-0.0630505785489738,-0.0628505785489738,-0.224739061545335,-0.224839061545335,-0.224639061545335
5.796,-0.0629192758845562,-0.0630192758845562,-0.0628192758845562,-0.224729012038039,-0.224829012038039,-0.224629012038039
5.797,-0.0628878965589569,-0.0629878965589569,-0.0627878965589569,-0.22471894851772,-0.22481894851772,-0.22461894851772
5.798,-0.0628564403771358,-0.0629564403771358,-0.0627564403771358,-0.22470887098397,-0.22480887098397,-0.22460887098397
5.799,-0.0628249071431633,-0.0629249071431633,-0.0627249071431633,-0.224698779436404,-0.224798779436404,-0.224598779436404
5.8,-0.0627932949912264,-0.0628932949912264,-0.0626932949912264,-0.224688673874645,-0.224788673874645,-0.224588673874645
5.801,-0.0627616048507222,-0.0628616048507222,-0.0626616048507222,-0.224678554165204,-0.224778554165204,-0.224578554165204
5.802,-0.0627298370541253,-0.0628298370541253,-0.0626298370541253,-0.224668418156664,-0.224768418156664,-0.224568418156664
5.803,-0.0626979914018119,-0.0627979914018119,-0.0625979914018119,-0.224658268121519,-0.224758268121519,-0.224558268121519
5.804,-0.0626660676932362,-0.0627660676932362,-0.0625660676932362,-0.224648104059435,-0.224748104059435,-0.224548104059435
5.805,-0.062634065726923,-0.062734065726923,-0.062534065726923,-0.224637925970109,-0.224737925970109,-0.224537925970109
5.806,-0.0626019853004617,-0.0627019853004617,-0.0625019853004617,-0.224627733853249,-0.224727733853249,-0.224527733853249
5.807,-0.0625698262104993,-0.0626698262104993,-0.0624698262104993,-0.22461752770858,-0.22471752770858,-0.22451752770858
5.808,-0.0625375860871447,-0.0626375860871447,-0.0624375860871447,-0.224607307535846,-0.224707307535846,-0.224507307535846
5.809,-0.0625052667978104,-0.0626052667978104,-0.0624052667978104,-0.224597072553869,-0.224697072553869,-0.224497072553869
5.81,-0.0624728682180302,-0.0625728682180302,-0.0623728682180302,-0.224586821838203,-0.224686821838203,-0.224486821838203
5.811,-0.0624403901405393,-0.0625403901405393,-0.0623403901405393,-0.224576557082188,-0.224676557082189,-0.224476557082188
5.812,-0.0624078323570957,-0.0625078323570957,-0.0623078323570957,-0.224566278285641,-0.224666278285641,-0.224466278285641
5.813,-0.0623751946584729,-0.0624751946584729,-0.0622751946584729,-0.224555985448367,-0.224655985448367,-0.224455985448367
5.814,-0.0623424768344529,-0.0624424768344529,-0.0622424768344529,-0.224545678570185,-0.224645678570185,-0.224445678570185
5.815,-0.0623096782871169,-0.0624096782871169,-0.0622096782871169,-0.22453535765094,-0.22463535765094,-0.224435357650939
5.816,-0.062276797281119,-0.062376797281119,-0.062176797281119,-0.224525022690512,-0.224625022690512,-0.224425022690512
5.817,-0.062243835501521,-0.062343835501521,-0.062143835501521,-0.224514671857237,-0.224614671857237,-0.224414671857237
5.818,-0.0622107927339875,-0.0623107927339875,-0.0621107927339875,-0.224504306257821,-0.224604306257821,-0.224404306257821
5.819,-0.0621776687631539,-0.0622776687631539,-0.0620776687631539,-0.224493926605108,-0.224593926605108,-0.224393926605108
5.82,-0.0621444633726193,-0.0622444633726193,-0.0620444633726193,-0.224483532898998,-0.224583532898998,-0.224383532898998
5.821,-0.0621111763449382,-0.0622111763449382,-0.0620111763449382,-0.224473125139423,-0.224573125139423,-0.224373125139423
5.822,-0.0620778074616132,-0.0621778074616132,-0.0619778074616132,-0.224462703326342,-0.224562703326342,-0.224362703326342
5.823,-0.0620443556275516,-0.0621443556275516,-0.0619443556275516,-0.224452267459727,-0.224552267459727,-0.224352267459727
5.824,-0.0620108200255862,-0.0621108200255862,-0.0619108200255862,-0.224441816861387,-0.224541816861387,-0.224341816861387
5.825,-0.0619772018941029,-0.0620772018941029,-0.0618772018941029,-0.22443135027186,-0.22453135027186,-0.22433135027186
5.826,-0.0619435010102337,-0.0620435010102337,-0.0618435010102337,-0.224420869616808,-0.224520869616808,-0.224320869616808
5.827,-0.0619097171500181,-0.0620097171500181,-0.0618097171500181,-0.224410374896256,-0.224510374896256,-0.224310374896256
5.828,-0.0618758500883946,-0.0619758500883946,-0.0617758500883946,-0.224399866110235,-0.224499866110235,-0.224299866110235
5.829,-0.0618418995991926,-0.0619418995991926,-0.0617418995991926,-0.2243893432588,-0.2244893432588,-0.2242893432588
5.83,-0.0618078654551238,-0.0619078654551238,-0.0617078654551238,-0.224378806342039,-0.224478806342039,-0.224278806342039
5.831,-0.0617737460418826,-0.0618737460418826,-0.0616737460418826,-0.224368255360038,-0.224468255360038,-0.224268255360038
5.832,-0.0617395415009024,-0.0618395415009024,-0.0616395415009024,-0.224357687823863,-0.224457687823863,-0.224257687823863
5.833,-0.061705252603915,-0.061805252603915,-0.061605252603915,-0.224347106023178,-0.224447106023178,-0.224247106023178
5.834,-0.0616708791189873,-0.0617708791189873,-0.0615708791189873,-0.22433651014543,-0.22443651014543,-0.22423651014543
5.835,-0.0616364208130241,-0.0617364208130241,-0.0615364208130241,-0.224325900190762,-0.224425900190762,-0.224225900190762
5.836,-0.0616018774517598,-0.0617018774517598,-0.0615018774517598,-0.224315276159344,-0.224415276159344,-0.224215276159344
5.837,-0.061567248799749,-0.061667248799749,-0.061467248799749,-0.224304638051368,-0.224404638051368,-0.224204638051368
5.838,-0.0615325346203575,-0.0616325346203575,-0.0614325346203575,-0.224293985867047,-0.224393985867047,-0.224193985867047
5.839,-0.0614977327566636,-0.0615977327566636,-0.0613977327566636,-0.22428331762785,-0.22438331762785,-0.224183317627849
5.84,-0.0614628443515833,-0.0615628443515833,-0.0613628443515833,-0.224272634541116,-0.224372634541116,-0.224172634541116
5.841,-0.0614278696889841,-0.0615278696889841,-0.0613278696889841,-0.224261937366344,-0.224361937366344,-0.224161937366344
5.842,-0.0613928085272884,-0.0614928085272884,-0.0612928085272884,-0.224251226103783,-0.224351226103783,-0.224151226103783
5.843,-0.0613576606236819,-0.0614576606236819,-0.0612576606236819,-0.224240500753716,-0.224340500753716,-0.224140500753716
5.844,-0.0613224257341036,-0.0614224257341036,-0.0612224257341036,-0.224229761316446,-0.224329761316446,-0.224129761316446
