r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
5.389,-0.131690944524053,-0.131790944524053,-0.131590944524053,-0.485354994848018,-0.485454994848018,-0.485254994848018
5.39,-0.131670271550889,-0.131770271550889,-0.131570271550889,-0.485345897054765,-0.485445897054765,-0.485245897054765
5.391,-0.131649528210477,-0.131749528210477,-0.131549528210477,-0.485336773684839,-0.485436773684839,-0.485236773684839
5.392,-0.131628714396236,-0.131728714396236,-0.131528714396236,-0.485327624730312,-0.485427624730312,-0.485227624730312
5.393,-0.131607830001346,-0.131707830001346,-0.131507830001346,-0.48531845018327,-0.48541845018327,-0.48521845018327
5.394,-0.131586874760489,-0.131686874760489,-0.131486874760489,-0.485309250035808,-0.485409250035808,-0.485209250035808
5.395,-0.131565846867216,-0.131665846867216,-0.131465846867216,-0.485300024280033,-0.485400024280033,-0.485200024280033
5.396,-0.13154474806556,-0.13164474806556,-0.13144474806556,-0.485290772908052,-0.485390772908052,-0.485190772908052
5.397,-0.131523578247698,-0.131623578247698,-0.131423578247698,-0.485281495911983,-0.485381495911983,-0.485181495911983
5.398,-0.131502337305562,-0.131602337305562,-0.131402337305562,-0.485272193283944,-0.485372193283944,-0.485172193283944
5.399,-0.131481025130832,-0.131581025130832,-0.131381025130832,-0.485262864955754,-0.485362864955754,-0.485162864955754
5.4,-0.131459641614942,-0.131559641614942,-0.131359641614942,-0.485253510923105,-0.485353510923105,-0.485153510923105
5.401,-0.131438186649072,-0.131538186649072,-0.131338186649072,-0.485244131243339,-0.485344131243339,-0.485144131243339
5.402,-0.131416659545541,-0.131516659545541,-0.131316659545541,-0.485234725908635,-0.485334725908635,-0.485134725908635
5.403,-0.131395059311158,-0.131495059311158,-0.131295059311158,-0.485225294911205,-0.485325294911205,-0.485125294911205
5.404,-0.131373387292923,-0.131473387292923,-0.131273387292923,-0.48521583824324,-0.48531583824324,-0.48511583824324
5.405,-0.13135164338099,-0.13145164338099,-0.13125164338099,-0.485206355896967,-0.485306355896967,-0.485106355896967
5.406,-0.131329827465257,-0.131429827465257,-0.131229827465257,-0.485196847864613,-0.485296847864613,-0.485096847864613
5.407,-0.131307939435368,-0.131407939435368,-0.131207939435368,-0.48518731413842,-0.48528731413842,-0.48508731413842
5.408,-0.131285979180709,-0.131385979180709,-0.131185979180709,-0.485177754710628,-0.485277754710628,-0.485077754710628
5.409,-0.131263946590408,-0.131363946590408,-0.131163946590408,-0.485168169573495,-0.485268169573495,-0.485068169573495
5.41,-0.13124184054395,-0.13134184054395,-0.13114184054395,-0.485158558719277,-0.485258558719277,-0.485058558719277
5.411,-0.131219660881677,-0.131319660881677,-0.131119660881677,-0.485148922140259,-0.485248922140259,-0.485048922140259
5.412,-0.131197408543574,-0.131297408543574,-0.131097408543574,-0.485139259828723,-0.485239259828723,-0.485039259828723
5.413,-0.131175083417712,-0.131275083417712,-0.131075083417712,-0.48512957177696,-0.48522957177696,-0.48502957177696
5.414,-0.1311526853919,-0.1312526853919,-0.1310526853919,-0.48511985797728,-0.48521985797728,-0.48501985797728
5.415,-0.131130214353684,-0.131230214353684,-0.131030214353684,-0.485110118421989,-0.485210118421989,-0.485010118421989
5.416,-0.131107670190345,-0.131207670190345,-0.131007670190345,-0.485100353103417,-0.485200353103417,-0.485000353103417
5.417,-0.131085052788899,-0.131185052788899,-0.130985052788899,-0.485090562013898,-0.485190562013898,-0.484990562013898
5.418,-0.131062360585228,-0.131162360585228,-0.130962360585228,-0.485080745145769,-0.485180745145769,-0.484980745145769
5.419,-0.131039594274058,-0.131139594274058,-0.130939594274058,-0.485070902491393,-0.485170902491393,-0.484970902491393
5.42,-0.131016754378096,-0.131116754378096,-0.130916754378096,-0.485061034043125,-0.485161034043125,-0.484961034043125
5.421,-0.130993840783267,-0.131093840783267,-0.130893840783267,-0.485051139793347,-0.485151139793347,-0.484951139793347
5.422,-0.13097085337523,-0.13107085337523,-0.13087085337523,-0.485041219734434,-0.485141219734434,-0.484941219734434
5.423,-0.130947792039372,-0.131047792039372,-0.130847792039372,-0.485031273858788,-0.485131273858788,-0.484931273858788
5.424,-0.130924656660808,-0.131024656660808,-0.130824656660808,-0.485021302158815,-0.485121302158815,-0.484921302158815
5.425,-0.130901447124381,-0.131001447124381,-0.130801447124381,-0.485011304626926,-0.485111304626926,-0.484911304626926
5.426,-0.130878161411289,-0.130978161411289,-0.130778161411289,-0.485001281255536,-0.485101281255536,-0.484901281255536
5.427,-0.130854801092097,-0.130954801092097,-0.130754801092097,-0.484991232037088,-0.485091232037088,-0.484891232037088
5.428,-0.130831366261665,-0.130931366261665,-0.130731366261665,-0.484981156923581,-0.485081156923581,-0.484881156923581
5.429,-0.130807856803715,-0.130907856803715,-0.130707856803715,-0.484971055852126,-0.485071055852126,-0.484871055852126
5.43,-0.13078427260169,-0.13088427260169,-0.13068427260169,-0.484960928901875,-0.485060928901875,-0.484860928901875
5.431,-0.130760613538754,-0.130860613538754,-0.130660613538754,-0.484950776065278,-0.485050776065278,-0.484850776065278
5.432,-0.130736879497795,-0.130836879497795,-0.130636879497795,-0.484940597334791,-0.485040597334791,-0.484840597334791
5.433,-0.130713070135827,-0.130813070135827,-0.130613070135827,-0.484930392702897,-0.485030392702897,-0.484830392702897
5.434,-0.13068918364473,-0.13078918364473,-0.13058918364473,-0.484920162162076,-0.485020162162076,-0.484820162162076
5.435,-0.130665221816213,-0.130765221816213,-0.130565221816213,-0.484909905704814,-0.485009905704814,-0.484809905704814
5.436,-0.130641184532013,-0.130741184532013,-0.130541184532013,-0.484899623323623,-0.484999623323623,-0.484799623323623
5.437,-0.130617071673579,-0.130717071673579,-0.130517071673579,-0.484889315011015,-0.484989315011015,-0.484789315011015
5.438,-0.130592883122074,-0.130692883122074,-0.130492883122074,-0.484878980759516,-0.484978980759516,-0.484778980759516
5.439,-0.130568618758374,-0.130668618758374,-0.130468618758374,-0.48486862056166,-0.48496862056166,-0.48476862056166
5.44,-0.130544278463069,-0.130644278463069,-0.130444278463069,-0.484858234409991,-0.484958234409991,-0.484758234409991
5.441,-0.130519861443299,-0.130619861443299,-0.130419861443299,-0.484847822297078,-0.484947822297078,-0.484747822297078
5.442,-0.130495366755836,-0.130595366755836,-0.130395366755836,-0.484837384215478,-0.484937384215478,-0.484737384215478
5.443,-0.130470795770307,-0.130570795770307,-0.130370795770307,-0.484826920157778,-0.484926920157778,-0.484726920157778
5.444,-0.130446148366114,-0.130546148366114,-0.130346148366114,-0.484816430116571,-0.484916430116571,-0.484716430116571
5.445,-0.130421424422368,-0.130521424422368,-0.130321424422368,-0.484805914084451,-0.484905914084451,-0.484705914084451
5.446,-0.130396623817883,-0.130496623817883,-0.130296623817883,-0.484795372054036,-0.484895372054036,-0.484695372054036
5.447,-0.130371746431181,-0.130471746431181,-0.130271746431181,-0.484784804017956,-0.484884804017956,-0.484684804017956
5.448,-0.130346792140482,-0.130446792140482,-0.130246792140482,-0.484774209968842,-0.484874209968842,-0.484674209968842
5.449,-0.130321759691533,-0.130421759691533,-0.130221759691533,-0.484763589899338,-0.484863589899338,-0.484663589899338
5.45,-0.130296649028263,-0.130396649028263,-0.130196649028263,-0.484752943802102,-0.484852943802102,-0.484652943802102
5.451,-0.130271461087255,-0.130371461087255,-0.130171461087255,-0.4847422716698,-0.4848422716698,-0.4846422716698
5.452,-0.130246195745512,-0.130346195745512,-0.130146195745512,-0.484731573495115,-0.484831573495115,-0.484631573495115
5.453,-0.130220852879733,-0.130320852879733,-0.130120852879733,-0.484720849270742,-0.484820849270742,-0.484620849270742
5.454,-0.130195432366312,-0.130295432366312,-0.130095432366312,-0.484710098989387,-0.484810098989387,-0.484610098989387
5.455,-0.130169934081342,-0.130269934081342,-0.130069934081342,-0.484699322643764,-0.484799322643764,-0.484599322643764
5.456,-0.130144357900606,-0.130244357900606,-0.130044357900606,-0.484688520226599,-0.484788520226599,-0.484588520226599
5.457,-0.130118702096589,-0.130218702096589,-0.130018702096589,-0.484677691730626,-0.484777691730626,-0.484577691730626
5.458,-0.130092967523309,-0.130192967523309,-0.129992967523309,-0.484666837148599,-0.484766837148599,-0.484566837148599
5.459,-0.13006715467302,-0.13016715467302,-0.12996715467302,-0.484655956473278,-0.484755956473278,-0.484555956473278
5.46,-0.130041263420247,-0.130141263420247,-0.129941263420247,-0.484645049697435,-0.484745049697435,-0.484545049697435
5.461,-0.130015293639207,-0.130115293639207,-0.129915293639207,-0.484634116813853,-0.484734116813853,-0.484534116813853
5.462,-0.129989245203799,-0.130089245203799,-0.129889245203799,-0.484623157815327,-0.484723157815327,-0.484523157815327
5.463,-0.129963117987612,-0.130063117987612,-0.129863117987612,-0.484612172694675,-0.484712172694675,-0.484512172694675
5.464,-0.129936911863917,-0.130036911863917,-0.129836911863917,-0.484601161444716,-0.484701161444716,-0.484501161444716
5.465,-0.129910624619712,-0.130010624619712,-0.129810624619712,-0.48459012405828,-0.48469012405828,-0.48449012405828
5.466,-0.129884258042727,-0.129984258042727,-0.129784258042727,-0.484579060528206,-0.484679060528206,-0.484479060528206
5.467,-0.129857812169256,-0.129957812169256,-0.129757812169256,-0.484567970847354,-0.484667970847354,-0.484467970847354
5.468,-0.129831286871274,-0.129931286871274,-0.129731286871274,-0.484556855008597,-0.484656855008597,-0.484456855008597
5.469,-0.129804682020433,-0.129904682020433,-0.129704682020433,-0.484545713004812,-0.484645713004812,-0.484445713004812
5.47,-0.129777997488065,-0.129877997488065,-0.129677997488064,-0.484534544828893,-0.484634544828893,-0.484434544828893
5.471,-0.129751233145174,-0.129851233145174,-0.129651233145174,-0.484523350473748,-0.484623350473748,-0.484423350473748
5.472,-0.12972438856112,-0.12982438856112,-0.12962438856112,-0.484512129932292,-0.484612129932292,-0.484412129932292
5.473,-0.129697461928781,-0.129797461928781,-0.129597461928781,-0.484500883197456,-0.484600883197456,-0.484400883197456
5.474,-0.129670455089974,-0.129770455089974,-0.129570455089974,-0.484489610262182,-0.484589610262182,-0.484389610262182
5.475,-0.129643367914372,-0.129743367914372,-0.129543367914372,-0.484478311119425,-0.484578311119425,-0.484378311119425
5.476,-0.129616200271319,-0.129716200271319,-0.129516200271319,-0.484466985762151,-0.484566985762151,-0.484366985762151
5.477,-0.129588952029824,-0.129688952029824,-0.129488952029824,-0.484455634183343,-0.484555634183343,-0.484355634183343
5.478,-0.129561623058567,-0.129661623058567,-0.129461623058567,-0.484444256375992,-0.484544256375992,-0.484344256375992
5.479,-0.129534213225891,-0.129634213225891,-0.129434213225891,-0.484432852333099,-0.484532852333099,-0.484332852333099
5.48,-0.129506721620888,-0.129606721620888,-0.129406721620888,-0.484421422047688,-0.484521422047688,-0.484321422047688
5.481,-0.129479147358143,-0.129579147358143,-0.129379147358143,-0.484409965512785,-0.484509965512785,-0.484309965512785
5.482,-0.129451491829838,-0.129551491829838,-0.129351491829838,-0.484398482721441,-0.484498482721441,-0.484298482721441
5.483,-0.129423754902942,-0.129523754902942,-0.129323754902942,-0.484386973666701,-0.484486973666701,-0.484286973666701
5.484,-0.129395936444082,-0.129495936444082,-0.129295936444082,-0.484375438341642,-0.484475438341642,-0.484275438341642
5.485,-0.129368036319545,-0.129468036319545,-0.129268036319545,-0.484363876739343,-0.484463876739343,-0.484263876739343
5.486,-0.129340054395272,-0.129440054395272,-0.129240054395272,-0.484352288852903,-0.484452288852903,-0.484252288852903
5.487,-0.129311990536861,-0.129411990536861,-0.129211990536861,-0.484340674675433,-0.484440674675433,-0.484240674675433
5.488,-0.129283843340396,-0.129383843340396,-0.129183843340396,-0.48432903420005,-0.48442903420005,-0.48422903420005
5.489,-0.129255612866736,-0.129355612866736,-0.129155612866736,-0.484317367419887,-0.484417367419887,-0.484217367419887
5.49,-0.12922730004634,-0.12932730004634,-0.12912730004634,-0.484305674328084,-0.484405674328084,-0.484205674328084
5.491,-0.129198904743386,-0.129298904743386,-0.129098904743386,-0.484293954917818,-0.484393954917818,-0.484193954917818
5.492,-0.129170426821699,-0.129270426821699,-0.129070426821699,-0.484282208792863,-0.484382208792863,-0.484182208792863
5.493,-0.129141866144753,-0.129241866144753,-0.129041866144753,-0.484270435980236,-0.484370435980236,-0.484170435980236
5.494,-0.129113222575665,-0.129213222575666,-0.129013222575665,-0.484258636817868,-0.484358636817868,-0.484158636817868
5.495,-0.1290844959772,-0.1291844959772,-0.1289844959772,-0.484246811298953,-0.484346811298953,-0.484146811298953
5.496,-0.129055684439289,-0.129155684439289,-0.128955684439289,-0.484234959416679,-0.484334959416679,-0.484134959416679
5.497,-0.129026788994408,-0.129126788994408,-0.128926788994408,-0.484223081164262,-0.484323081164262,-0.484123081164262
5.498,-0.128997810098822,-0.129097810098822,-0.128897810098822,-0.484211176534926,-0.484311176534926,-0.484111176534926
5.499,-0.128968747613826,-0.129068747613826,-0.128868747613826,-0.484199245521905,-0.484299245521905,-0.484099245521905
5.5,-0.128939601400355,-0.129039601400355,-0.128839601400355,-0.484187288118453,-0.484287288118453,-0.484087288118453
5.501,-0.128910371318978,-0.129010371318978,-0.128810371318978,-0.48417530431784,-0.48427530431784,-0.48407530431784
5.502,-0.128881057229897,-0.128981057229897,-0.128781057229897,-0.484163294113349,-0.484263294113349,-0.484063294113349
5.503,-0.128851658992948,-0.128951658992948,-0.128751658992948,-0.484151257498268,-0.484251257498268,-0.484051257498268
5.504,-0.12882217417835,-0.12892217417835,-0.12872217417835,-0.484139194465905,-0.484239194465905,-0.484039194465905
5.505,-0.128792604816342,-0.128892604816342,-0.128692604816342,-0.484127105009582,-0.484227105009582,-0.484027105009582
5.506,-0.128762950876125,-0.128862950876125,-0.128662950876126,-0.484114989122637,-0.484214989122637,-0.484014989122637
5.507,-0.128733212216021,-0.128833212216021,-0.128633212216021,-0.48410284679842,-0.48420284679842,-0.48400284679842
5.508,-0.128703388693976,-0.128803388693976,-0.128603388693976,-0.484090678030292,-0.484190678030292,-0.483990678030292
5.509,-0.128673480167559,-0.128773480167559,-0.128573480167559,-0.484078482811632,-0.484178482811632,-0.483978482811632
5.51,-0.128643486493963,-0.128743486493963,-0.128543486493962,-0.484066261135835,-0.484166261135835,-0.483966261135835
5.511,-0.128613407143219,-0.128713407143219,-0.128513407143219,-0.484054012996304,-0.484154012996304,-0.483954012996304
5.512,-0.128583240312172,-0.128683240312172,-0.128483240312172,-0.48404173838646,-0.48414173838646,-0.48394173838646
5.513,-0.128552987895471,-0.128652987895471,-0.128452987895471,-0.484029437299735,-0.484129437299735,-0.483929437299735
5.514,-0.128522649748751,-0.128622649748751,-0.128422649748751,-0.48401710972958,-0.48411710972958,-0.48391710972958
5.515,-0.128492225727259,-0.128592225727259,-0.128392225727259,-0.484004755669456,-0.484104755669456,-0.483904755669456
5.516,-0.128461715685857,-0.128561715685857,-0.128361715685857,-0.483992375112841,-0.484092375112841,-0.483892375112841
5.517,-0.128431119479014,-0.128531119479014,-0.128331119479014,-0.483979968053233,-0.484079968053233,-0.483879968053233
5.518,-0.128400436960813,-0.128500436960813,-0.128300436960813,-0.483967534484138,-0.484067534484138,-0.483867534484138
5.519,-0.128369667087259,-0.128469667087259,-0.128269667087259,-0.483955074399074,-0.484055074399074,-0.483855074399074
5.52,-0.128338809039725,-0.128438809039725,-0.128238809039725,-0.483942587791588,-0.484042587791588,-0.483842587791588
5.521,-0.128307864232775,-0.128407864232775,-0.128207864232775,-0.483930074655227,-0.484030074655227,-0.483830074655227
5.522,-0.12827683251888,-0.12837683251888,-0.12817683251888,-0.483917534983554,-0.484017534983554,-0.483817534983554
5.523,-0.128245713750112,-0.128345713750112,-0.128145713750112,-0.483904968770151,-0.484004968770151,-0.483804968770151
5.524,-0.128214507778142,-0.128314507778142,-0.128114507778142,-0.483892374983861,-0.483992374983861,-0.483792374983861
5.525,-0.128183214454238,-0.128283214454238,-0.128083214454238,-0.483879754591011,-0.483979754591011,-0.483779754591011
5.526,-0.128151833629265,-0.128251833629266,-0.128051833629265,-0.483867107625491,-0.483967107625491,-0.483767107625491
5.527,-0.128120363731036,-0.128220363731037,-0.128020363731036,-0.483854434080911,-0.483954434080911,-0.483754434080911
5.528,-0.128088804952705,-0.128188804952705,-0.127988804952705,-0.483841733950895,-0.483941733950895,-0.483741733950895
5.529,-0.128057158215342,-0.128157158215342,-0.127957158215342,-0.483829007229082,-0.483929007229082,-0.483729007229082
5.53,-0.12802542336815,-0.12812542336815,-0.12792542336815,-0.483816253909131,-0.483916253909131,-0.483716253909131
5.531,-0.127993600259915,-0.128093600259915,-0.127893600259915,-0.483803473984708,-0.483903473984708,-0.483703473984708
5.532,-0.12796168873901,-0.12806168873901,-0.12786168873901,-0.4837906674495,-0.4838906674495,-0.4836906674495
5.533,-0.127929688653393,-0.128029688653394,-0.127829688653394,-0.483777834297209,-0.483877834297209,-0.483677834297209
5.534,-0.127897599850604,-0.127997599850604,-0.127797599850604,-0.483764974521553,-0.483864974521553,-0.483664974521553
5.535,-0.127865420215619,-0.127965420215619,-0.127765420215619,-0.483752088116263,-0.483852088116263,-0.483652088116263
5.536,-0.12783315098153,-0.12793315098153,-0.12773315098153,-0.48373917507509,-0.48383917507509,-0.48363917507509
5.537,-0.127800792562064,-0.127900792562064,-0.127700792562064,-0.483726235391795,-0.483826235391795,-0.483626235391795
5.538,-0.127768344803039,-0.127868344803039,-0.127668344803039,-0.483713269060153,-0.483813269060153,-0.483613269060153
5.539,-0.127735807549845,-0.127835807549845,-0.127635807549845,-0.483700276073965,-0.483800276073965,-0.483600276073965
5.54,-0.127703180647445,-0.127803180647445,-0.127603180647445,-0.483687256427044,-0.483787256427044,-0.483587256427044
5.541,-0.127670463940372,-0.127770463940372,-0.127570463940372,-0.483674210113211,-0.483774210113211,-0.483574210113211
5.542,-0.127637657272725,-0.127737657272725,-0.127537657272725,-0.483661137126309,-0.483761137126309,-0.483561137126309
5.543,-0.127604757971505,-0.127704757971504,-0.127504757971505,-0.483648037460198,-0.483748037460198,-0.483548037460198
5.544,-0.127571768338851,-0.127671768338851,-0.127471768338851,-0.48363491110875,-0.48373491110875,-0.48353491110875
5.545,-0.127538688266822,-0.127638688266822,-0.127438688266822,-0.48362175806586,-0.48372175806586,-0.48352175806586
5.546,-0.127505517597736,-0.127605517597736,-0.127405517597736,-0.483608578325431,-0.483708578325431,-0.483508578325431
5.547,-0.127472256173468,-0.127572256173468,-0.127372256173468,-0.483595371881384,-0.483695371881384,-0.483495371881384
5.548,-0.127438903835453,-0.127538903835453,-0.127338903835453,-0.483582137952688,-0.483682137952688,-0.483482137952688
5.549,-0.127405460424678,-0.127505460424679,-0.127305460424678,-0.483568876745864,-0.483668876745864,-0.483468876745864
5.55,-0.127371925298109,-0.127471925298109,-0.127271925298109,-0.483555588804773,-0.483655588804773,-0.483455588804773
5.551,-0.127338296659839,-0.127438296659839,-0.127238296659839,-0.48354227412337,-0.48364227412337,-0.48344227412337
5.552,-0.127304576460428,-0.127404576460428,-0.127204576460428,-0.483528932695627,-0.483628932695627,-0.483428932695627
5.553,-0.127270764539028,-0.127370764539028,-0.127170764539028,-0.483515564515536,-0.483615564515536,-0.483415564515536
5.554,-0.127236860734334,-0.127336860734334,-0.127136860734334,-0.483502169577097,-0.483602169577097,-0.483402169577097
5.555,-0.127202864884586,-0.127302864884586,-0.127102864884586,-0.483488747874334,-0.483588747874334,-0.483388747874334
5.556,-0.127168776827564,-0.127268776827564,-0.127068776827564,-0.48347529940128,-0.48357529940128,-0.48337529940128
5.557,-0.127134596400584,-0.127234596400584,-0.127034596400585,-0.483461824151991,-0.483561824151991,-0.483361824151991
5.558,-0.127100322408859,-0.127200322408859,-0.127000322408859,-0.483448322120539,-0.483548322120539,-0.483348322120539
5.559,-0.127065954110861,-0.127165954110861,-0.126965954110861,-0.483434793301011,-0.483534793301011,-0.483334793301011
5.56,-0.127031492943219,-0.127131492943219,-0.126931492943219,-0.483421237687514,-0.483521237687514,-0.483321237687514
5.561,-0.12699693874135,-0.12709693874135,-0.12689693874135,-0.483407655274174,-0.483507655274174,-0.483307655274174
5.562,-0.126962291340198,-0.127062291340198,-0.126862291340198,-0.483394046055131,-0.483494046055131,-0.483294046055131
5.563,-0.126927550574237,-0.127027550574237,-0.126827550574237,-0.483380410024534,-0.483480410024534,-0.483280410024534
5.564,-0.126892716277462,-0.126992716277462,-0.126792716277461,-0.483366747176567,-0.483466747176567,-0.483266747176567
5.565,-0.12685778828339,-0.12695778828339,-0.12675778828339,-0.483353057505414,-0.483453057505414,-0.483253057505414
5.566,-0.126822764829619,-0.126922764829619,-0.126722764829619,-0.483339341005285,-0.483439341005285,-0.483239341005285
5.567,-0.126787646259413,-0.126887646259414,-0.126687646259413,-0.483325597670403,-0.483425597670403,-0.483225597670403
5.568,-0.126752433480512,-0.126852433480512,-0.126652433480512,-0.483311827495012,-0.483411827495012,-0.483211827495012
5.569,-0.126717126324464,-0.126817126324464,-0.126617126324464,-0.48329802895978,-0.48339802895978,-0.48319802895978
5.57,-0.126681724622329,-0.126781724622329,-0.126581724622329,-0.483284203510696,-0.483384203510696,-0.483184203510696
5.571,-0.126646228204674,-0.126746228204674,-0.126546228204674,-0.483270351190739,-0.483370351190739,-0.483170351190739
5.572,-0.126610636901577,-0.126710636901577,-0.126510636901577,-0.483256471994185,-0.483356471994185,-0.483156471994185
5.573,-0.126574950542617,-0.126674950542618,-0.126474950542617,-0.48324256591533,-0.48334256591533,-0.48314256591533
5.574,-0.126539166781359,-0.126639166781359,-0.126439166781359,-0.483228632948491,-0.483328632948491,-0.483128632948491
5.575,-0.126503287077339,-0.126603287077339,-0.126403287077339,-0.483214673088002,-0.483314673088002,-0.483114673088002
5.576,-0.126467311793921,-0.126567311793921,-0.126367311793921,-0.48320068632821,-0.48330068632821,-0.48310068632821
5.577,-0.126431240758645,-0.126531240758645,-0.126331240758645,-0.483186672663485,-0.483286672663485,-0.483086672663485
5.578,-0.126395073798542,-0.126495073798542,-0.126295073798542,-0.483172632088212,-0.483272632088212,-0.483072632088212
5.579,-0.126358810740136,-0.126458810740136,-0.126258810740136,-0.483158564596791,-0.483258564596791,-0.483058564596791
5.58,-0.126322451409439,-0.126422451409439,-0.126222451409439,-0.48314447018365,-0.48324447018365,-0.48304447018365
5.581,-0.126285995610989,-0.126385995610989,-0.126185995610989,-0.483130348843227,-0.483230348843227,-0.483030348843227
5.582,-0.126249440460187,-0.126349440460187,-0.126149440460187,-0.483116200569983,-0.483216200569983,-0.483016200569983
5.583,-0.126212788502572,-0.126312788502572,-0.126112788502572,-0.483102025358393,-0.483202025358393,-0.483002025358393
5.584,-0.126176039562047,-0.126276039562047,-0.126076039562047,-0.483087823202949,-0.483187823202949,-0.482987823202949
5.585,-0.126139193461995,-0.126239193461995,-0.126039193461995,-0.483073594098173,-0.483173594098173,-0.482973594098173
5.586,-0.126102250025272,-0.126202250025272,-0.126002250025272,-0.483059338038588,-0.483159338038588,-0.482959338038588
5.587,-0.126065209074206,-0.126165209074206,-0.125965209074206,-0.4830450536529,-0.4831450536529,-0.4829450536529
5.588,-0.126028070430596,-0.126128070430596,-0.125928070430596,-0.483030741881709,-0.483130741881709,-0.482930741881709
5.589,-0.125990833321995,-0.126090833321995,-0.125890833321995,-0.483016403125622,-0.483116403125622,-0.482916403125622
5.59,-0.125953495963385,-0.126053495963385,-0.125853495963385,-0.483002037379205,-0.483102037379205,-0.482902037379205
5.591,-0.125916060364718,-0.126016060364718,-0.125816060364718,-0.482987644637041,-0.483087644637041,-0.482887644637041
5.592,-0.125878526345605,-0.125978526345605,-0.125778526345605,-0.482973224893744,-0.483073224893744,-0.482873224893744
5.593,-0.125840893725116,-0.125940893725116,-0.125740893725116,-0.482958778143947,-0.483058778143947,-0.482858778143947
5.594,-0.125803162321775,-0.125903162321775,-0.125703162321775,-0.482944304382291,-0.483044304382291,-0.482844304382291
5.595,-0.125765331953559,-0.125865331953559,-0.125665331953559,-0.482929803603441,-0.483029803603441,-0.482829803603441
5.596,-0.125727402437893,-0.125827402437893,-0.125627402437893,-0.482915275802086,-0.483015275802086,-0.482815275802086
5.597,-0.125689372408111,-0.125789372408111,-0.125589372408111,-0.482900720972927,-0.483000720972927,-0.482800720972927
5.598,-0.125651241211725,-0.125751241211725,-0.125551241211725,-0.48288613911069,-0.48298613911069,-0.48278613911069
5.599,-0.125613010306897,-0.125713010306897,-0.125513010306897,-0.482871530210112,-0.482971530210112,-0.482771530210112
5.6,-0.125574679508784,-0.125674679508784,-0.125474679508784,-0.482856894265961,-0.482956894265961,-0.482756894265961
5.601,-0.125536248631981,-0.125636248631981,-0.125436248631981,-0.482842231273022,-0.482942231273022,-0.482742231273022
5.602,-0.125497717490514,-0.125597717490514,-0.125397717490514,-0.482827541226093,-0.482927541226093,-0.482727541226093
5.603,-0.125459085897844,-0.125559085897844,-0.125359085897844,-0.482812823543488,-0.482912823543488,-0.482712823543488
5.604,-0.125420353666858,-0.125520353666858,-0.125320353666858,-0.482798077395772,-0.482898077395772,-0.482698077395772
5.605,-0.125381518818793,-0.125481518818793,-0.125281518818793,-0.482783304164225,-0.482883304164225,-0.482683304164225
5.606,-0.125342581867855,-0.125442581867855,-0.125242581867855,-0.482768503843692,-0.482868503843692,-0.482668503843692
5.607,-0.125303543703615,-0.125403543703615,-0.125203543703615,-0.482753676429036,-0.482853676429036,-0.482653676429036
5.608,-0.125264404136605,-0.125364404136605,-0.125164404136605,-0.482738821915134,-0.482838821915134,-0.482638821915134
5.609,-0.125225162976771,-0.125325162976771,-0.125125162976771,-0.482723940296888,-0.482823940296888,-0.482623940296888
5.61,-0.125185820033473,-0.125285820033472,-0.125085820033473,-0.482709031569223,-0.482809031569223,-0.482609031569223
5.611,-0.125146375115478,-0.125246375115478,-0.125046375115478,-0.482694095727085,-0.482794095727085,-0.482594095727085
5.612,-0.125106828030963,-0.125206828030963,-0.125006828030963,-0.482679132765434,-0.482779132765434,-0.482579132765434
5.613,-0.125067176170514,-0.125167176170514,-0.124967176170514,-0.482664142679254,-0.482764142679254,-0.482564142679254
5.614,-0.125027421250479,-0.125127421250479,-0.124927421250479,-0.48264912546355,-0.48274912546355,-0.48254912546355
5.615,-0.124987563574401,-0.125087563574401,-0.124887563574401,-0.482634081113343,-0.482734081113343,-0.482534081113343
5.616,-0.124947602948008,-0.125047602948008,-0.124847602948008,-0.482619009623678,-0.482719009623678,-0.482519009623678
5.617,-0.124907539176418,-0.125007539176418,-0.124807539176418,-0.482603910989627,-0.482703910989627,-0.482503910989627
5.618,-0.12486737206414,-0.12496737206414,-0.12476737206414,-0.482588784942731,-0.482688784942731,-0.482488784942731
5.619,-0.124827101415068,-0.124927101415068,-0.124727101415068,-0.482573629842983,-0.482673629842983,-0.482473629842983
5.62,-0.124786726930532,-0.124886726930532,-0.124686726930532,-0.482558447569261,-0.482658447569261,-0.482458447569261
5.621,-0.124746245657052,-0.124846245657052,-0.124646245657052,-0.482543238116679,-0.482643238116679,-0.482443238116679
5.622,-0.124705660244068,-0.124805660244068,-0.124605660244068,-0.482528001480368,-0.482628001480368,-0.482428001480368
5.623,-0.124664970492941,-0.124764970492941,-0.124564970492941,-0.482512737655478,-0.482612737655478,-0.482412737655478
5.624,-0.124624176204404,-0.124724176204404,-0.124524176204404,-0.482497446637179,-0.482597446637179,-0.482397446637179
5.625,-0.12458327717856,-0.12468327717856,-0.12448327717856,-0.482482128420661,-0.482582128420661,-0.482382128420661
5.626,-0.124542273214872,-0.124642273214872,-0.124442273214872,-0.482466783001138,-0.482566783001138,-0.482366783001138
5.627,-0.12450116411217,-0.12460116411217,-0.12440116411217,-0.482451410373847,-0.482551410373847,-0.482351410373847
5.628,-0.124459948948926,-0.124559948948926,-0.124359948948926,-0.482436010534047,-0.482536010534047,-0.482336010534047
